date,player_id,SHAP_overall_rating,SHAP_potential,SHAP_stamina,SHAP_strength,SHAP_sprint_speed,SHAP_agility,SHAP_reactions,SHAP_rating_rolling,SHAP_days_since_last_match,SHAP_stamina_norm,SHAP_sprint_norm,SHAP_sharpness_decay,SHAP_recovery_factor
2016-04-07,12386,0.0,0.0,-0.01501960748129155,0.0,0.01144995005466384,0.0,0.0,0.0,-0.00144939861952928,0.0,0.0,0.0011662883067912744,-0.06651385104291618
2016-03-10,25421,0.0,0.0,0.07887665570368114,0.0,-0.01085717962051128,0.0,0.0,0.0,-0.0011267632489189994,0.0,0.0,0.0024032513358292914,-0.13116692431626892
2016-04-28,13449,0.0,0.0,-0.0901318288555938,0.0,-0.0006945443851254346,0.0,0.0,0.0,-0.001706449140935804,0.0,0.0,0.001136451945442733,0.09401793396022008
2015-04-24,32304,0.0,0.0,-0.0795539806006638,0.0,-0.0003707409328478073,0.0,0.0,0.0,-0.001404615772160515,0.0,0.0,-0.0036509443371308585,-0.16398617903219817
2015-12-03,31915,0.0,0.0,-0.012205729175828565,0.0,0.017478796441788538,0.0,0.0,0.0,-0.0017770743606192636,0.0,0.0,0.0022317892911812576,-0.15221537361216567
2015-09-21,38341,0.0,0.0,0.15426428452129873,0.0,-0.02660378939597394,0.0,0.0,0.0,0.0017692892708394375,0.0,0.0,0.0012428796438244127,0.18856713340316286
2015-04-24,40001,0.0,0.0,0.020336597304498022,0.0,0.001352809932794713,0.0,0.0,0.0,-0.0014312467625088028,0.0,0.0,-0.007307099090365465,-0.17228267888877677
2015-03-20,41199,0.0,0.0,-0.09165649346266638,0.0,0.012422619566834558,0.0,0.0,0.0,0.0,0.0,0.0,0.001142503282452051,-0.00512073457141372
2016-01-07,26148,0.0,0.0,-0.007565155643962774,0.0,-0.020748251034160885,0.0,0.0,0.0,0.0066521350776968784,0.0,0.0,0.0011159030669436326,0.14188782114898263
2015-10-09,74077,0.0,0.0,-0.03356088746572989,0.0,0.006052383021780573,0.0,0.0,0.0,-0.0012072444667188265,0.0,0.0,-0.0017303617064743306,-0.146816401977319
2016-03-24,79264,0.0,0.0,-0.01864206285810644,0.0,0.00893734106160364,0.0,0.0,0.0,0.0009674551072844841,0.0,0.0,0.0011009811854924363,-0.005741557548422961
2016-03-31,40961,4.406447017107906e-05,0.0,0.14152822718190985,0.0,0.019862477211738536,0.0,0.0,0.0,0.0012973919742584712,0.0,0.0,0.0012074427834714613,0.2154384789816667
2015-07-03,41536,0.0,0.0,0.16780252584109825,0.0,-0.07011837385881622,0.0,0.0,0.0,0.0012822607555152401,0.0,0.0,0.001200900576890318,0.1793123117613679
2016-04-28,70513,0.0,0.0,0.17678372539688672,0.0,-0.007321027103384896,0.0,0.0,0.0,0.001648370837840167,0.0,0.0,0.0012376026598442391,0.1953974451748229
2016-02-19,36784,0.0,0.0,0.007068623770012902,0.0,-0.000904417924257106,0.0,0.0,0.0,-0.0016815433578330097,0.0,0.0,0.0011512710381516274,0.16322799431105897
2016-05-05,45461,0.0,0.0,-0.020962843295041923,0.0,0.004299498330202868,0.0,0.0,0.0,0.01202265892991296,0.0,0.0,0.0011044877739305459,0.15264112350604211
2015-03-13,114076,0.0,0.0,-0.07425505803324516,0.0,0.02357709873550286,0.0,0.0,0.0,-0.0016323530778997915,0.0,0.0,0.00111444641587094,-0.06895553237115576
2015-10-30,26886,0.0,0.0,-0.010060937329722488,0.0,0.0,0.0,0.0,0.0,-0.0005800213332452508,0.0,0.0,0.0017888761380556212,-0.10981501113949563
2015-10-30,37422,0.0,0.0,-0.10351969540444061,0.0,0.0039341087781397666,0.0,0.0,0.0,-0.0015200621486080297,0.0,0.0,-0.002403367657943416,-0.15940644358745146
2015-10-16,114268,0.0,0.0,-0.005854161835704695,0.0,-0.009562042036269616,0.0,0.0,0.0,-0.0012122718647271102,0.0,0.0,-0.00716508884269283,-0.1586838626945945
2016-04-21,114333,0.0,0.0,-0.06827067534644363,0.0,0.006902940690015205,0.0,0.0,0.0,0.00044090685046728473,0.0,0.0,0.001103227545579693,-0.005171120109195994
2015-09-21,36373,0.0,0.0,0.1971118640864459,0.0,-0.030485794783388045,0.0,0.0,0.0,0.0012180984081258117,0.0,0.0,0.0012369402036923125,0.19417564681129548
2015-09-21,46030,0.0,0.0,-0.055686986388304514,0.0,-0.001967095969391029,0.0,0.0,0.0,-0.0014401133025676444,0.0,0.0,0.001127492928934437,-0.07603006481937813
2015-04-10,33048,0.0,0.0,-0.0998393210821208,0.0,0.0030822795966236726,0.0,0.0,0.0,-0.002004962491059658,0.0,0.0,0.0010829380387380695,0.09604327830177706
2016-04-21,26613,0.0,0.0,0.03980799929048539,0.0,0.008965172345881511,0.0,0.0,0.0,0.0015726175941008448,0.0,0.0,0.0013029484417794168,0.2098019128707273
2015-09-21,22824,0.0,0.0,-0.018317971014335275,0.0,0.03256575315705498,0.0,0.0,0.0,0.0020394242050160035,0.0,0.0,0.0011291175012167753,0.21822396578551365
2015-09-21,19344,0.0,0.0,0.13208289039189572,0.0,-0.04576016536730823,0.0,0.0,0.0,0.0013050390465321356,0.0,0.0,0.0011930976925609293,0.18961270179656686
2016-04-07,107848,0.0,0.0,-0.034140152900058285,0.0,-0.017065591758042377,0.0,0.0,0.0,-0.002296584472532863,0.0,0.0,0.000997527794509949,0.02071624580342969
2015-09-25,24208,0.0,0.0,-0.02537797480947845,0.0,0.01699231854288898,0.0,0.0,0.0,-0.004516291703893093,0.0,0.0,0.0011530697632737147,0.09135484724879475
2015-11-06,115585,0.0,0.0,0.04530631248403006,0.0,0.003007276273367887,0.0,0.0,0.0,-0.001360359988105228,0.0,0.0,0.002526804124826153,-0.14655202102969514
2015-09-21,30892,0.0,0.0,-0.0393373863163934,0.0,0.01735482162799376,0.0,0.0,0.0,0.0020541248362358367,0.0,0.0,0.0011319553331063659,0.21295885552864563
2015-10-02,40495,0.0,0.0,-0.0865978775995832,0.0,-0.01335008523755066,0.0,0.0,0.0,-0.0013073206662446227,0.0,0.0,0.0011454586118106458,-0.0720372084720129
2016-03-24,114680,0.0,0.0,0.060296562635800174,0.0,0.022107242431967704,0.0,0.0,0.0,0.0020068885604905373,0.0,0.0,0.0011041249943090636,-0.007918211563327154
2015-04-10,42008,0.0,0.0,0.014437183457405177,0.0,0.009157544377874652,0.0,0.0,0.0,-0.0014544864706861615,0.0,0.0,0.0011424971883094322,0.05625620506563287
2016-03-03,93450,0.0,0.0,0.12857200719644946,0.0,-0.027218608368576414,0.0,0.0,0.0,0.0,0.0,0.0,0.0023026098966103282,-0.09445632759145155
2016-04-21,25957,0.0,0.0,-0.015125649171353185,0.0,-0.008795432237646745,0.0,0.0,0.0,-0.0012727455159015078,0.0,0.0,-0.007415816924987507,-0.1632931187121476
2015-04-24,39965,0.0,0.0,-0.03445647944533964,0.0,-0.009185969128293591,0.0,0.0,0.0,0.004176956498686878,0.0,0.0,0.0009884410545158984,0.18907659253554235
2016-02-04,36391,0.0,0.0,0.006003466418474383,0.0,0.012549221750908848,0.0,0.0,0.0,-0.0015952152771785966,0.0,0.0,-0.008232145303807727,-0.1824978839231309
2015-03-06,37779,0.0,0.0,-0.034286936332993435,0.0,0.011797571508977131,0.0,0.0,0.0,-0.001707349377252731,0.0,0.0,-0.0016123874749274514,-0.16486579709723534
2015-11-19,94325,0.0,0.0,-0.029063364315579134,0.0,0.007214666939833509,0.0,0.0,0.0,-0.001490526845295079,0.0,0.0,0.0010694964099739607,-0.07730969361975946
2016-01-07,34304,0.0,0.0,-0.06718637530335525,0.0,0.008593550344345747,0.0,0.0,0.0,-0.001352084244953224,0.0,0.0,0.0010964780471482154,0.05830108393901626
2015-07-31,30824,0.0,0.0,0.059883873520421176,0.0,-0.02101349257235535,0.0,0.0,0.0,0.0012028728073335603,0.0,0.0,0.0011199975975883722,-0.005751641880951422
2016-05-12,21446,0.0,0.0,0.02018834449696323,0.0,-0.0018303619338879272,0.0,0.0,0.0,0.0013904789457635672,0.0,0.0,0.0011229866462191002,-0.006108716513527002
2016-03-17,33025,0.0,0.0,-0.08321179332888126,0.0,0.007394085384794435,0.0,0.0,0.0,-0.0015086604550639915,0.0,0.0,0.002108156201038075,-0.1430735748600023
2015-10-02,39782,0.0,0.0,-0.10262680105298368,0.0,-0.0025686299918612717,0.0,0.0,0.0,-0.0003309035865998178,0.0,0.0,0.0011308795844435912,-0.005435592756162368
2015-05-08,37537,0.0,0.0,-0.039797197290077455,0.0,0.0011809160156982495,0.0,0.0,0.0,-0.0007609059460988998,0.0,0.0,0.0019168777599864548,-0.11026603038635782
2016-03-03,70891,0.0,0.0,-0.0007994322781774421,0.0,-0.010737787400948018,0.0,0.0,0.0,-0.0011929188369462424,0.0,0.0,-0.0022217406563758407,-0.14829092061626592
2015-10-16,102631,0.0,0.0,-0.00530302988032772,0.0,0.010531173521544793,0.0,0.0,0.0,-0.0015227866087347552,0.0,0.0,-0.007674631258375714,-0.17613743790679895
2016-03-03,26108,0.0,0.0,0.00037967750208758866,0.0,0.00440067092994047,0.0,0.0,0.0,-0.0014470793165071764,0.0,0.0,-0.002216798965300104,-0.16448116143749994
2015-09-21,52563,0.0,0.0,-0.048340827589757045,0.0,0.04400093282858948,0.0,0.0,0.0,0.0020949174901491677,0.0,0.0,0.0011431875604991926,0.2234008909141992
2015-05-08,67949,0.0,0.0,0.1984437750327371,0.0,-0.025008917858058755,0.0,0.0,0.0,-0.0009497088726602987,0.0,0.0,0.0022968208802876967,-0.09347240998607202
2015-03-13,69030,0.0,0.0,0.06944033118668584,0.0,0.011636801097989613,0.0,0.0,0.0,0.0016732882984547748,0.0,0.0,0.0012306679754623406,0.2076631888650277
2015-09-21,11758,0.0,0.0,-0.07860296882831659,0.0,0.03589227522942333,0.0,0.0,0.0,0.008725942099783123,0.0,0.0,0.0011224571307690001,0.19300155927975432
2016-03-17,26295,0.0,0.0,0.13637684330490532,0.0,-0.007299862646464618,0.0,0.0,0.0,0.0012781904383972937,0.0,0.0,0.001179363462156302,0.203983112558382
2015-09-21,31293,0.0,0.0,0.18250703548798275,0.0,-0.04662976395366703,0.0,0.0,0.0,0.001252678376555072,0.0,0.0,0.001277033309529662,0.1875106206001619
2015-09-21,49692,0.0,0.0,-0.02466949296457955,0.0,0.015256432623968252,0.0,0.0,0.0,0.001988184579983499,0.0,0.0,0.0010850198992725102,0.21209097914068836
2016-02-18,25526,0.0,0.0,0.03878527048585091,0.0,-0.011478493065825003,0.0,0.0,0.0,-0.0005649016274043156,0.0,0.0,0.002173042317066633,-0.10521625216296622
2015-03-27,108572,0.0,0.0,-0.039123097483928504,0.0,-0.03061822733153658,0.0,0.0,0.0,0.001980408979225644,0.0,0.0,0.001108418443064474,0.19480808873204786
2015-04-17,33065,0.0,0.0,-0.07907932907608174,0.0,-0.0019778282598733408,0.0,0.0,0.0,-0.0013585760486194971,0.0,0.0,0.0020734594010683727,-0.13708385991737462
2015-09-21,19243,0.0,0.0,-0.07807127009333681,0.0,0.03732670192992684,0.0,0.0,0.0,0.0021692572595837963,0.0,0.0,0.0011249806673100937,0.2206217239588118
2015-10-02,97331,0.0,0.0,0.06203826837912765,0.0,-0.01226422057982247,0.0,0.0,0.0,0.0,0.0,0.0,0.0013392565723934179,-0.07425480547056985
2015-05-15,118929,0.0,0.0,0.01734394682842542,0.0,-0.02088437690973971,0.0,0.0,0.0,-0.002088515247059944,0.0,0.0,0.0012002945037982021,0.09279593640401898
2015-09-21,40010,0.0,0.0,0.170133116299646,0.0,0.024925730228205236,0.0,0.0,0.0,0.001231977706263987,0.0,0.0,0.0012599675460264672,0.2168735702534639
2015-09-21,46898,0.0,0.0,-0.044175686982581175,0.0,-0.004224117824199686,0.0,0.0,0.0,0.002053552491540772,0.0,0.0,0.0011101228974163269,0.20454337309281725
2016-05-05,33579,0.0,0.0,-0.046386818449417014,0.0,0.020433381512161605,0.0,0.0,0.0,0.01489260306291553,0.0,0.0,0.0011522006091979065,0.1564083288940234
2016-01-21,45220,0.0,0.0,-0.04333327955906161,0.0,0.02412919142255481,0.0,0.0,0.0,0.001016743563225942,0.0,0.0,0.0011201172202820915,-0.005897993008949267
2015-09-21,25628,0.0,0.0,-0.02463589306501077,0.0,-0.002291620122372786,0.0,0.0,0.0,0.0018931787048330224,0.0,0.0,0.0010764304726006146,0.20610815095795365
2016-05-19,38293,0.0,0.0,0.046059228803090935,0.0,-0.016702673495903254,0.0,0.0,0.0,0.006711148673180955,0.0,0.0,0.0012754442422816814,0.16496789298347111
2016-01-07,24531,0.0,0.0,0.016252187667252786,0.0,-0.061516674189281695,0.0,0.0,0.0,0.006926884340893874,0.0,0.0,0.00113249108906259,0.1328409446832952
2015-10-09,41890,0.0,0.0,-0.097230351140897,0.0,0.011235445646363673,0.0,0.0,0.0,-0.0014626722318805407,0.0,0.0,-0.0023977266586752066,-0.15145062578234755
2015-07-03,22834,0.0,0.0,-0.05466145207690744,0.0,0.009483807649057013,0.0,0.0,0.0,-0.001622339058754696,0.0,0.0,-0.0023233035268268743,-0.1628831008461509
2015-09-21,49543,0.0,0.0,0.000682404526498398,0.0,0.021965903967582488,0.0,0.0,0.0,0.0018807583261110322,0.0,0.0,0.0012226438331913833,0.21431040915838998
2015-03-13,27277,0.0,0.0,-0.018246072017654595,0.0,0.009939695551241936,0.0,0.0,0.0,-0.0014256263927339755,0.0,0.0,0.001757457821602637,-0.1070240615548728
2016-03-31,24411,0.0,0.0,-0.013681188900090601,0.0,-0.012927121490641002,0.0,0.0,0.0,0.007701630037777741,0.0,0.0,0.0010944978455835336,0.13143449251994926
2016-01-07,78908,0.0,0.0,-0.004810280462003964,0.0,0.010722976342935701,0.0,0.0,0.0,0.007399836759976587,0.0,0.0,0.0010930812524539424,0.15261643776884437
2016-04-28,118434,0.0,0.0,-0.06397328354258369,0.0,0.011312581140042107,0.0,0.0,0.0,-0.001656127125265222,0.0,0.0,-0.006796855579379672,-0.1820936332285851
2015-09-21,16511,0.0,0.0,0.0387877301714316,0.0,-0.02540733891597837,0.0,0.0,0.0,0.0015493013479839128,0.0,0.0,0.0012596147479342623,0.19766721315238794
2015-10-09,26399,0.0,0.0,0.0023514225507883513,0.0,-0.0019241105550555884,0.0,0.0,0.0,-0.000940901279648167,0.0,0.0,-0.0023423681401744697,-0.1406514464562679
2015-05-08,41564,0.0,0.0,-0.028927503311547614,0.0,0.00920523420809978,0.0,0.0,0.0,0.001993454413249886,0.0,0.0,0.0010575447480921651,0.20987656917053554
2016-04-07,106292,0.0,0.0,-0.024471752735178463,0.0,0.009566997772653964,0.0,0.0,0.0,0.00115642559727595,0.0,0.0,0.0010775813859033906,-0.005939160988865086
2016-04-21,47563,0.0,0.0,0.005376705346991178,0.0,0.00982462847421964,0.0,0.0,0.0,0.0010261967296602992,0.0,0.0,0.001155686863211829,-0.00630455945915171
2015-07-03,23788,0.0,0.0,0.02003146452227348,0.0,0.0020003961434019446,0.0,0.0,0.0,-0.0014076635536850069,0.0,0.0,-0.0018339112516843974,-0.15768166763067842
2015-03-20,40487,0.0,0.0,-0.01026185253847408,0.0,0.017192265178286342,0.0,0.0,0.0,0.007233893652957467,0.0,0.0,0.0011661555221482434,0.1861599426419359
2015-09-21,33668,0.0,0.0,0.1080226670828553,0.0,-0.00171826357439947,0.0,0.0,0.0,0.0013516241654332947,0.0,0.0,0.0010991956534548205,0.20674968746953676
2015-05-29,92252,0.0,0.0,-0.00023539156046767373,0.0,0.0018828870148684467,0.0,0.0,0.0,-0.0013633723762146467,0.0,0.0,-0.0022224151866929577,-0.1582148562147907
2015-07-03,74044,0.0,0.0,-0.01514187987212881,0.0,-0.007682282856677488,0.0,0.0,0.0,-0.001364867132506442,0.0,0.0,-0.0018447795982969918,-0.14985872017701177
2016-01-07,37294,0.0,0.0,0.020795613339581426,0.0,-0.021804133578522,0.0,0.0,0.0,0.006517275764164801,0.0,0.0,0.0011043468982526172,0.14451200304694206
2015-09-21,41195,0.0002780484192788646,0.0,0.22231670212474738,0.0,-0.01326332600261383,0.0,0.0,0.0,0.0012573086987809423,0.0,0.0,0.001165752974469043,0.19878931542084133
2016-05-05,38239,0.0,0.0,0.005280874322884659,0.0,0.012218705217849964,0.0,0.0,0.0,-0.0015607460779073212,0.0,0.0,-0.0017538683473987883,-0.16592625893318708
2015-09-25,105610,0.0,0.0,-0.02519752420253909,0.0,-0.016983786493466043,0.0,0.0,0.0,-0.0034866165927342277,0.0,0.0,0.0010841990879246546,0.0879154429203486
2016-01-21,40197,0.0,0.0,-0.01302621238911382,0.0,-0.03266276392905519,0.0,0.0,0.0,0.0010227559280445025,0.0,0.0,0.0011045962433943776,0.12390442580702941
2015-09-21,41707,0.0,0.0,0.03871661849619419,0.0,-0.014703524994325104,0.0,0.0,0.0,0.0015517625137906443,0.0,0.0,0.00126585163062648,0.200832275145376
2015-05-22,69149,0.0,0.0,0.17415279963554625,0.0,-0.010848823778330708,0.0,0.0,0.0,0.0,0.0,0.0,0.0023787719302576157,-0.10544465241455792
2015-11-12,116555,0.0,0.0,0.0008537810875776514,0.0,0.009967335070201467,0.0,0.0,0.0,-0.001461203223348971,0.0,0.0,0.0021534049874009247,-0.1233396610111732
2016-04-28,52265,0.0,0.0,0.04486401766048648,0.0,-0.08319923427840546,0.0,0.0,0.0,0.0016211146721918472,0.0,0.0,0.001192105246505648,0.17325271659339225
2016-03-03,33028,0.0,0.0,-0.014844888758841553,0.0,0.005620524308015575,0.0,0.0,0.0,-0.001517471139701243,0.0,0.0,-0.007655901613851336,-0.1764749527878109
2015-12-17,102356,0.0,0.0,-0.024964027710539873,0.0,0.0018387761042858862,0.0,0.0,0.0,-0.0015596973529440814,0.0,0.0,0.0010806746427904634,0.09294894613204135
2015-07-03,46221,0.0,0.0,-0.02485540589070199,0.0,-0.00038150487412685896,0.0,0.0,0.0,-0.001460643364225973,0.0,0.0,-0.0020400298128085055,-0.15584445353682208
2015-03-20,78511,0.0,0.0,0.0005841483963330927,0.0,0.01109627401811624,0.0,0.0,0.0,0.0012724203680718866,0.0,0.0,0.0012184653267122464,-0.006703529337117781
2015-05-29,56952,0.0,0.0,-0.03337547465856394,0.0,0.014502037217025846,0.0,0.0,0.0,0.009383457705691017,0.0,0.0,0.0010078812182591212,0.17506736734288053
2015-03-13,27349,0.0,0.0,-0.01059425027560365,0.0,-0.003077813149189695,0.0,0.0,0.0,-0.0013434288535160775,0.0,0.0,0.0011608069311972447,-0.06294762574550297
2016-02-18,77774,0.0,0.0,0.015294196488144918,0.0,-0.002176947661213846,0.0,0.0,0.0,-0.001286388000338451,0.0,0.0,-0.0017332244937613528,-0.15498709311159603
2015-10-30,23425,0.0,0.0,-0.015317408291200029,0.0,-0.005632072930130722,0.0,0.0,0.0,-0.000579512902067314,0.0,0.0,0.0017638318556569962,-0.1074291506921684
2016-04-14,118897,0.0,0.0,-0.10322487281517234,0.0,0.004452265062516503,0.0,0.0,0.0,-0.0015770181233068891,0.0,0.0,-0.0023920761939606773,-0.16464106647165105
2015-07-03,37783,0.0,0.0,-0.04399858266492901,0.0,0.0017771721035842458,0.0,0.0,0.0,-0.0014973020888513274,0.0,0.0,-0.002314016295893732,-0.15689086472403999
2015-08-27,94325,0.0,0.0,-0.03374663641971054,0.0,-0.0015596523283099367,0.0,0.0,0.0,-0.001373729316262868,0.0,0.0,0.0015588738686871384,-0.10870542765637259
2016-04-21,43319,0.0,0.0,0.0007263598949816541,0.0,0.010059476685345504,0.0,0.0,0.0,-0.00150465852920571,0.0,0.0,-0.002234041363358062,-0.16912794392658065
2016-03-10,36802,0.0,0.0,0.041063143510445314,0.0,-0.01991018863244199,0.0,0.0,0.0,-0.0012314312172345403,0.0,0.0,0.0014601566604926716,-0.05627128670768459
2016-05-05,27302,0.0,0.0,0.014523650286944504,0.0,-0.012654133471566105,0.0,0.0,0.0,0.0016634477809601023,0.0,0.0,0.0011699317261862352,0.2014211136145232
2015-09-21,46342,0.0,0.0,-0.014652263772950785,0.0,0.00031654686959003975,0.0,0.0,0.0,0.0019692268228669774,0.0,0.0,0.0011451742626557686,0.2066914127337983
2015-11-26,74034,0.0,0.0,-0.026653479445152933,0.0,0.001496203020537643,0.0,0.0,0.0,-0.001386607210491176,0.0,0.0,0.0010841691740911402,-0.06229188046987192
2015-03-27,69650,0.0,0.0,0.18875299327859782,0.0,-0.038117279274908884,0.0,0.0,0.0,0.002167323208375394,0.0,0.0,0.0012738994363978295,0.17976719085755552
2015-10-23,40108,0.0,0.0,-0.08831103031671872,0.0,0.0011812377653697137,0.0,0.0,0.0,-0.0015108675594980255,0.0,0.0,-0.006746491035199069,-0.17267128074754098
2015-10-16,73845,0.0,0.0,-0.0789314335393372,0.0,0.011631788079111686,0.0,0.0,0.0,-0.0015197050529475176,0.0,0.0,-0.0020044062582283,-0.16491080058900942
2015-09-21,74009,0.0,0.0,0.046169614185093154,0.0,-0.003734583576103884,0.0,0.0,0.0,0.006699969834363533,0.0,0.0,0.001211099986142522,0.1698462746045985
2016-01-21,112476,0.0,0.0,0.04172067454509712,0.0,-0.01552892083742224,0.0,0.0,0.0,-0.001210197467490029,0.0,0.0,0.001225681175903676,0.015264931595742744
2015-06-12,33632,0.0,0.0,0.020850362527729933,0.0,0.010379050004646713,0.0,0.0,0.0,-0.0014622828696675416,0.0,0.0,0.0021361205690528973,-0.1448215057099057
2015-11-06,37411,0.0,0.0,0.08067722335327585,0.0,0.0016367037526036172,0.0,0.0,0.0,-0.001231955897690054,0.0,0.0,0.002530835883335867,-0.14438796564584086
2016-04-21,37753,0.0,0.0,-0.005387538420349594,0.0,-0.02763258603781559,0.0,0.0,0.0,0.0018225683024068067,0.0,0.0,0.001096061635830925,0.19611360508105985
2015-05-08,33422,0.0,0.0,0.0722011102703773,0.0,-0.02554111885125905,0.0,0.0,0.0,0.0014936695380712488,0.0,0.0,0.001246732187462657,0.1972272974984199
2015-09-21,26162,0.0,0.0,-0.014567888846167037,0.0,-0.007802900119516,0.0,0.0,0.0,0.0018560003565769412,0.0,0.0,0.0011345987565519744,0.20374421291216066
2015-09-21,40656,0.0,0.0,-0.04421714300654985,0.0,-0.02465529741277715,0.0,0.0,0.0,0.0020316872094217394,0.0,0.0,0.0010969453006473562,0.19673833867646026
2015-09-21,39556,0.0,0.0,-0.014684200355483906,0.0,0.01961488907284534,0.0,0.0,0.0,0.002021215724650365,0.0,0.0,0.0011527646001615877,0.2131579073888626
